Data Source,World Development Indicators,,,,,,,,,,,,
,,,,,,,,,,,,,
Last Updated Date,24.10.24,,,,,,,,,,,,
,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Cote d'Ivoire,CIV,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,74806.81,98559.95,104552.32,95248.74,109087.03,109994.87,74589.14,104272.91,99943.34,13.10731198
Cote d'Ivoire,CIV,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,39.13349264,38.85324234,38.57253815,38.28858075,38.01120876,37.75672979,37.52901906,37.34670093,37.19440474,
Cote d'Ivoire,CIV,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,,2.719796505,,,,,,,,130.7649855
Cote d'Ivoire,CIV,"Plant species (higher), threatened",EN.HPT.THRD.NO,,,,,118,,,,,1.74401E+13
Cote d'Ivoire,CIV,Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e),EN.GHG.N2O.TR.MT.CE.AR5,0.029,0.0342,0.0454,0.0438,0.0474,0.0502,0.05,0.0542,0.0571,1.76698E+13
Cote d'Ivoire,CIV,Nitrous oxide (N2O) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.N2O.IC.MT.CE.AR5,0.0017,0.0019,0.0015,0.0019,0.0018,0.0019,0.0018,0.0019,0.002,
Cote d'Ivoire,CIV,F-gases emissions from Industrial Processes (Mt CO2e),EN.GHG.FGAS.IP.MT.CE.AR5,0.9721,1.0742,1.2255,1.3748,1.5575,1.7186,1.8797,2.0602,2.259,22.44007636
Cote d'Ivoire,CIV,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,8.69E-08,8.73E-08,8.25E-08,8.30E-08,7.93E-08,7.94E-08,7.91E-08,7.93E-08,7.61E-08,
Cote d'Ivoire,CIV,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,10.4615,11.2685,11.4076,12.3351,12.3477,13.1948,13.2379,14.2089,14.4919,
Cote d'Ivoire,CIV,Carbon dioxide (CO2) net fluxes from LULUCF - Forest Land (Mt CO2e),EN.GHG.CO2.LU.FL.MT.CE.AR5,-20.8339,-20.8339,-20.8339,-20.8339,-20.8339,-20.8339,-20.8339,,,
Cote d'Ivoire,CIV,Carbon dioxide (CO2) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.CO2.FE.MT.CE.AR5,0.3327,0.3163,0.29,0.2716,0.3866,0.4162,0.5948,0.5651,0.5803,
Cote d'Ivoire,CIV,Methane (CH4) emissions from Waste (Mt CO2e),EN.GHG.CH4.WA.MT.CE.AR5,4.12,4.2634,4.3956,4.5314,4.6709,4.8097,4.9525,5.0964,5.2444,
Cote d'Ivoire,CIV,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,455.7143,455.7143,455.7143,455.7143,455.7143,455.7143,,,,37.05493561
Cote d'Ivoire,CIV,Firms that spend on R&D (% of firms),IC.FRM.RSDV.ZS,,,15,,,,,,,
Cote d'Ivoire,CIV,Firms formally registered when operations started (% of firms),IC.FRM.FREG.ZS,,,87.9,,,,,,,
Cote d'Ivoire,CIV,Losses due to theft and vandalism (% of annual sales for affected firms),IC.FRM.CRIM.ZS,,,10.1,,,,,,,
Cote d'Ivoire,CIV,Firms using banks to finance investment (% of firms),IC.FRM.BNKS.ZS,,,23.6,,,,,,,
Cote d'Ivoire,CIV,"Cost to export, documentary compliance (US$)",IC.EXP.CSDC.CD,136.1111,136.1111,136.1111,136.1111,136.1111,136.1111,,,,
Cote d'Ivoire,CIV,Power outages in firms in a typical month (number),IC.ELC.OUTG,,,3.5,,,,,,,
Cote d'Ivoire,CIV,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,0,0,2.3,4,9.6,22.1,,,,
Cote d'Ivoire,CIV,Ease of doing business rank (1=most business-friendly regulations),IC.BUS.EASE.XQ,,,,,,110,,,,
Cote d'Ivoire,CIV,"Human capital index (HCI), female, upper bound (scale 0-1)",HD.HCI.OVRL.UB.FE,,,,0.342,0.384640396,,0.396515399,,,
Cote d'Ivoire,CIV,"Human capital index (HCI), female, lower bound (scale 0-1)",HD.HCI.OVRL.LB.FE,,,,0.302,0.348615319,,0.358280152,,,
Cote d'Ivoire,CIV,Primary government expenditures as a proportion of original approved budget (%),GF.XPD.BUDG.ZS,103.8371,94.1376,97.3549,,,,,,,
Cote d'Ivoire,CIV,Government Effectiveness: Percentile Rank,GE.PER.RNK,19.23077011,24.2857151,24.76190567,20.47619057,28.5714283,33.33333206,33.80952454,32.38095093,37.73584747,11.4
Cote d'Ivoire,CIV,Subsidies and other transfers (current LCU),GC.XPN.TRFT.CN,2.21867E+11,1.39349E+12,1.35554E+12,1.57956E+12,1.84677E+12,1.80494E+12,2.20993E+12,2.39611E+12,3.48023E+12,47.9
Cote d'Ivoire,CIV,Other expense (current LCU),GC.XPN.OTHR.CN,2.04036E+11,1.18638E+11,1.96736E+11,4.74449E+11,3.99453E+11,3.61819E+11,4.77475E+11,5.83161E+11,4.21525E+11,
Cote d'Ivoire,CIV,Goods and services expense (% of expense),GC.XPN.GSRV.ZS,21.36899601,16.9434913,16.97405343,16.27607101,13.07340999,11.87561357,13.65749332,17.4394158,17.73498956,38.4
Cote d'Ivoire,CIV,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,26.04686877,24.8192827,24.68039047,25.26096976,27.61595797,25.95444076,26.04796982,25.68489882,29.49546744,
Cote d'Ivoire,CIV,Tax revenue (current LCU),GC.TAX.TOTL.CN,2.43994E+12,3.0271E+12,3.2876E+12,3.58471E+12,3.79216E+12,4.12714E+12,4.27597E+12,5.00122E+12,5.22832E+12,
Cote d'Ivoire,CIV,Taxes on international trade (current LCU),GC.TAX.INTT.CN,1.18602E+12,9.24762E+11,9.82539E+11,1.08743E+12,1.01754E+12,1.13281E+12,1.04591E+12,1.2669E+12,1.28108E+12,
Cote d'Ivoire,CIV,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,21.01359707,33.72491455,36.46789477,36.46496095,37.18496522,37.30552575,40.96124573,40.69526258,37.72366535,
Cote d'Ivoire,CIV,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,10.64433865,12.16411655,11.73123264,11.95450892,11.9666616,11.96286248,12.11201005,12.66432843,12.17427193,
Cote d'Ivoire,CIV,Grants and other revenue (% of revenue),GC.REV.GOTR.ZS,15.32228656,15.37362376,10.11884557,8.348163822,8.315025684,8.433464014,6.785942374,5.580226148,6.007322733,
Cote d'Ivoire,CIV,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,4.079349181,2.178189923,2.595836014,,,,,,,
Cote d'Ivoire,CIV,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,
Cote d'Ivoire,CIV,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,0.069750004,,,,,,,
Cote d'Ivoire,CIV,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,30.05,,,34.97,,,,43.99,,
Cote d'Ivoire,CIV,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,41.08,,,46.07,,,,55.26,,
Cote d'Ivoire,CIV,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,,,,,,,,,,
Cote d'Ivoire,CIV,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,-1.92,-1.844166667,-1.63,-1.35,,,,,,
Cote d'Ivoire,CIV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.448682077,1.251499548,0.723178458,0.685881065,0.359409031,-1.10686344,2.425006568,4.091951897,5.276167243,
Cote d'Ivoire,CIV,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,24.81945906,26.11009553,27.37486106,28.12212964,29.91332011,30.44182819,35.95177708,38.36660693,38.56104695,
Cote d'Ivoire,CIV,Net foreign assets (current LCU),FM.AST.NFRG.CN,1.69708E+12,1.8027E+12,1.70139E+12,1.79536E+12,2.01802E+12,2.50208E+12,3.2199E+12,4.15757E+12,3.91346E+12,
Cote d'Ivoire,CIV,Total reserves minus gold (current US$),FI.RES.XGLD.CD,,,,,,,,,,
Cote d'Ivoire,CIV,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,14.45512443,14.40532852,9.995650266,8.492537842,10.32429433,14.060765,16.28215486,19.97915089,19.1293449,
Cote d'Ivoire,CIV,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,4.649960289,4.930648104,5.051098825,5.187972104,5.0437245,4.996236545,4.870743294,4.739600235,4.198850522,
Cote d'Ivoire,CIV,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,,,14.89147508,14.89154711,14.89154711,14.89154188,14.94051288,14.94069922,14.94069922,
Cote d'Ivoire,CIV,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,76.84,76.84,76.84,76.84,76.84,76.84,76.84,76.84,,
Cote d'Ivoire,CIV,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,20.82616179,20.82616179,20.82616179,20.82616179,20.82616179,20.82616179,20.82616179,20.82616179,,
Cote d'Ivoire,CIV,Total fisheries production (metric tons),ER.FSH.PROD.MT,78556.81,102559.95,108944.32,99748.74,113787.03,115014.87,80009.14,109992.91,106143.34,
Cote d'Ivoire,CIV,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,4410752,4533075,4658790,4787992,4920776,5058550,5202762,5354826,5515790,
Cote d'Ivoire,CIV,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,,3.26601677,,,,,,,,4.38711707
Cote d'Ivoire,CIV,"Mammal species, threatened",EN.MAM.THRD.NO,,,,,31,,,,,36.49244201
Cote d'Ivoire,CIV,Nitrous oxide (N2O) emissions from Waste (Mt CO2e),EN.GHG.N2O.WA.MT.CE.AR5,0.2163,0.2257,0.2366,0.2438,0.2499,0.2601,0.2688,0.2774,0.2863,2.65086E+12
Cote d'Ivoire,CIV,Nitrous oxide (N2O) emissions from Industrial Processes (Mt CO2e),EN.GHG.N2O.IP.MT.CE.AR5,0.3434,0.349,0.4202,0.3499,0.3417,0.3333,0.3585,0.3491,0.3599,
Cote d'Ivoire,CIV,Nitrous oxide (N2O) emissions from Agriculture (Mt CO2e),EN.GHG.N2O.AG.MT.CE.AR5,1.4558,1.4382,1.5159,1.5088,1.5782,1.7932,1.7269,1.7909,1.8623,11.54285406
Cote d'Ivoire,CIV,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2.7017,3.165,3.8397,3.574,3.9669,4.2357,4.162,4.5147,4.7873,
Cote d'Ivoire,CIV,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.454935747,0.477544759,0.471123238,0.496421928,0.484337719,0.504628521,0.493734286,0.517096268,0.514617226,
Cote d'Ivoire,CIV,Carbon dioxide (CO2) net fluxes from LULUCF - Total excluding non-tropical fires (Mt CO2e),EN.GHG.CO2.LU.MT.CE.AR5,20.5698,20.5698,20.5698,20.5698,20.5698,20.5698,20.5698,,,
Cote d'Ivoire,CIV,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,1.3292,1.435,0.8018,1.5599,1.2599,1.3203,1.2655,1.3566,1.3841,
Cote d'Ivoire,CIV,Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CH4.ZG.AR5,108.7324643,113.0884779,123.3931361,123.9901902,123.525977,129.9636512,131.5197875,137.913668,142.3660278,
Cote d'Ivoire,CIV,Methane (CH4) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CH4.MT.CE.AR5,14.2988,14.5972,15.3031,15.344,15.3122,15.7532,15.8598,16.2978,16.6028,5686350
Cote d'Ivoire,CIV,"Net financial flows, RDB nonconcessional (NFL, current US$)",DT.NFL.RDBN.CD,-4391736,,,62261783.3,79376983.9,136296147.8,162375907.9,127463021.7,261494647.9,
Cote d'Ivoire,CIV,"PNG, commercial banks and other creditors (NFL, current US$)",DT.NFL.PNGC.CD,-350780000,-323075000,-29182000,-170641000,-213821000,270565000,-339509000,-200427000,-196642000,
Cote d'Ivoire,CIV,"PPG, bonds (NFL, current US$)",DT.NFL.PBND.CD,750000000,1000000000,136377000,1135786000,1927785000,403923000,477999000,959482000,-55541000,
Cote d'Ivoire,CIV,"Net financial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,141389000,191376000,152134000,449739000,497303000,516822000,1094514000,1057305000,1339740000,
Cote d'Ivoire,CIV,"Net financial flows, IMF concessional (NFL, current US$)",DT.NFL.IMFC.CD,,,,,,,,,,
Cote d'Ivoire,CIV,"Net official flows from UN agencies, FAO (current US$)",DT.NFL.FAOG.CD,,,,,397458.7023,182579.6068,613007.4263,553759.9921,298280.5669,
Cote d'Ivoire,CIV,"Net financial flows, bilateral (NFL, current US$)",DT.NFL.BLAT.CD,157794248.9,1341377302,-109194846.7,90400510.1,-169458575.7,252069803.2,457076357.8,1483601632,521678588,
Cote d'Ivoire,CIV,"IBRD loans and IDA credits (DOD, current US$)",DT.DOD.MWBG.CD,239934000,394318000,521828000,780587000,882633000,1204145000,1882428000,2488088000,3117031000,
Cote d'Ivoire,CIV,"Short-term debt (% of exports of goods, services and primary income)",DT.DOD.DSTC.XP.ZS,0,0,2.228707233,0.211762779,1.026152077,6.278012482,7.74659795,13.04450149,9.441608943,
Cote d'Ivoire,CIV,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,1693359000,1369629000,1324257369,1238067509,1011319702,1278811004,990722669.1,748874699,523587840.7,
Cote d'Ivoire,CIV,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,9805804584,11387731267,11457186654,13449134231,16197579095,19831484538,25245720345,29895086912,31959962224,
Cote d'Ivoire,CIV,Net ODA provided to the least developed countries (% of GNI),DC.ODA.TLDC.GN.ZS,,,,,,,,,,
Cote d'Ivoire,CIV,"Net bilateral aid flows from DAC donors, Sweden (current US$)",DC.DAC.SWEL.CD,1360000.014,800000.0119,699999.9881,1100000.024,1009999.99,1049999.952,949999.9881,1330000.043,1289999.962,
Cote d'Ivoire,CIV,"Net bilateral aid flows from DAC donors, Poland (current US$)",DC.DAC.POLL.CD,,,,50000.00075,,9999.999776,,19999.99955,9999.999776,
Cote d'Ivoire,CIV,"Net bilateral aid flows from DAC donors, Luxembourg (current US$)",DC.DAC.LUXL.CD,159999.9964,59999.99866,90000.00358,70000.0003,79999.99821,109999.9994,180000.0072,140000.0006,119999.9973,
Cote d'Ivoire,CIV,"Net bilateral aid flows from DAC donors, Italy (current US$)",DC.DAC.ITAL.CD,540000.0215,1289999.962,769999.9809,3200000.048,4639999.866,3150000.095,3140000.105,4340000.153,3039999.962,
Cote d'Ivoire,CIV,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,9999.999776,9999.999776,,,,,,,39999.99911,
Cote d'Ivoire,CIV,"Net bilateral aid flows from DAC donors, Estonia (current US$)",DC.DAC.ESTL.CD,,9999.999776,,,,,,,,
Cote d'Ivoire,CIV,"Net bilateral aid flows from DAC donors, Czechia (current US$)",DC.DAC.CZEL.CD,,,,1149999.976,,,,,,
Cote d'Ivoire,CIV,"Net bilateral aid flows from DAC donors, Belgium (current US$)",DC.DAC.BELL.CD,529999.9714,349999.994,230000.0042,90000.00358,90000.00358,779999.9714,259999.9905,340000.0036,200000.003,
Cote d'Ivoire,CIV,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,0.816862097,1.139037305,,,,0.24972304,0.268294083,,,
Cote d'Ivoire,CIV,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD,11710400000,12493030000,12363659089,12485700000,8453312865,8100130000,7331390000,,,
Cote d'Ivoire,CIV,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,29.80769157,28.09523773,23.80952454,24.2857151,26.19047546,25.23809433,24.2857151,29.04761887,30.6603775,
Cote d'Ivoire,CIV,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,0.79277329,0.734218103,0.707397024,0.585852972,0.567383239,0.543681143,0.522225685,0.604706878,1.48479809,
Cote d'Ivoire,CIV,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,32805828.41,-11603.28868,8359573.17,24047597.84,15445530.86,12347465.86,20849047.59,15102086.1,-190650.3415,
Cote d'Ivoire,CIV,"Internally displaced persons, total displaced by conflict and violence (number of people)",VC.IDP.TOCV,301000,303000,301000,302000,302000,302000,308000,302000,302000,
Cote d'Ivoire,CIV,Voice and Accountability: Standard Error,VA.STD.ERR,0.12139976,0.122873887,0.119328864,0.120090395,0.123931713,0.117814749,0.120229729,0.120299786,0.119338453,
Cote d'Ivoire,CIV,Voice and Accountability: Number of Sources,VA.NO.SRC,14,14,15,14,14,14,13,13,13,
Cote d'Ivoire,CIV,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,11.38867888,7.209713719,8.590604289,7.015511622,6.559932185,11.23151885,5.112912072,3.863366522,3.555626726,
Cote d'Ivoire,CIV,Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,110.403085,100,92.71196112,101.0448354,101.5456109,107.6556545,106.5595165,127.8232845,,
Cote d'Ivoire,CIV,Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),TX.VAL.MRCH.R6.ZS,32.1532823,27.70846684,24.00561981,22.32873836,23.39048079,21.6733581,21.59901392,,,
Cote d'Ivoire,CIV,Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),TX.VAL.MRCH.R2.ZS,1.678168709,2.035941363,1.462067943,1.627432659,1.727611947,1.644785753,1.646089802,,,
Cote d'Ivoire,CIV,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,12951000000,11730000000,10876000000,11853000000,11912000000,12718000000,12454000000,15334000000,16429000000,
Cote d'Ivoire,CIV,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,1.253557221,1.321007312,0.064387988,1.329529044,2.204646866,0.635812681,2.637254393,2.263671287,2.107661414,
Cote d'Ivoire,CIV,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,8.58547213,6.746673968,7.602372474,9.051905372,9.483661696,10.49833932,11.16201471,13.58194838,14.07503804,1.322432962
Cote d'Ivoire,CIV,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,93.35494264,100,100.3165172,88.60170691,88.72839344,90.80538499,92.52035696,94.05324425,,
Cote d'Ivoire,CIV,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,20.642688,20.46515118,33.09312441,35.47567138,29.20082911,30.95138187,32.24396129,26.90118245,31.72194263,
Cote d'Ivoire,CIV,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",TM.VAL.MRCH.RS.ZS,2.743703473,3.388048917,0.73253217,0.596854311,0.910492702,1.813338642,1.798879196,,,
Cote d'Ivoire,CIV,Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports),TM.VAL.MRCH.R3.ZS,3.359419193,2.452306412,3.110289492,1.771425139,3.85861728,2.977583243,2.900205254,,,
Cote d'Ivoire,CIV,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,42.62382837,45.44079951,43.59697109,49.5459879,42.2840754,39.72435985,41.35330424,,,
Cote d'Ivoire,CIV,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,55.47230674,64.21086389,62.2392199,60.67918528,55.45748488,55.70393539,57.14515366,58.86018489,53.67349976,
Cote d'Ivoire,CIV,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,16.8423513,17.56926766,21.52068866,20.92937447,21.05094516,21.36257218,21.58503329,21.99694862,17.98521609,
Cote d'Ivoire,CIV,"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS,4.09,6.34,6.82,13.49,12.71,6.08,5.93,5.93,,
Cote d'Ivoire,CIV,"Share of tariff lines with international peaks, primary products (%)",TM.TAX.TCOM.IP.ZS,52.65543,47.42781,48.69428,55.20289,53.03438,52.49055,52.51345,52.51345,,20263000000
Cote d'Ivoire,CIV,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,6.33,8,8.16,10.28,10.17,7.69,7.63,7.63,,
Cote d'Ivoire,CIV,"Share of tariff lines with international peaks, all products (%)",TM.TAX.MRCH.IP.ZS,46.59917,43.32009,42.463,43.23328,41.83257,42.51389,42.62535,42.62535,,
Cote d'Ivoire,CIV,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,7.87,9.22,8.98,9.08,8.8,8.87,8.87,8.87,,
Cote d'Ivoire,CIV,"Share of tariff lines with international peaks, manufactured products (%)",TM.TAX.MANF.IP.ZS,45.53596,42.64863,41.48204,41.66041,40.13969,40.97868,41.10472,41.10472,,
Cote d'Ivoire,CIV,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,49.27829419,48.31604824,40.19396804,40.87991197,39.09950649,38.4231331,36.46165779,40.25021807,48.9047518,
Cote d'Ivoire,CIV,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,184000000,158000000,379000000,397000000,443000000,448500000,166100006.1,,,
Cote d'Ivoire,CIV,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,195000000,214000000,477000000,509000000,551000000,550500000,199300003.1,,,
Cote d'Ivoire,CIV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,49.014,49.444,49.881,50.326,50.779,51.239,51.706,52.18,52.661,
Cote d'Ivoire,CIV,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.492915615,1.733816064,1.712531754,1.694400205,1.650350483,1.592328559,1.546273588,1.468967716,1.441752678,
Cote d'Ivoire,CIV,"Completeness of birth registration, urban (%)",SP.REG.BRTH.UR.ZS,,,89.8,,,,,,,
Cote d'Ivoire,CIV,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.67095793,50.64482422,50.6206176,50.59712614,50.57408829,50.55206891,50.52859582,50.50436074,50.48045595,
Cote d'Ivoire,CIV,"Population, total",SP.POP.TOTL,22995555,23596741,24213622,24848016,25493988,26147551,26811790,27478249,28160542,
Cote d'Ivoire,CIV,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,81.70221065,80.76932132,79.83399836,78.92396045,77.95827441,76.93137853,75.90081311,74.90805039,73.89502032,
Cote d'Ivoire,CIV,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.344870098,0.339361589,0.334724787,0.330856158,0.327637853,0.324906081,0.318745988,0.30806947,0.298770995,
Cote d'Ivoire,CIV,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,0.691628272,0.690710096,0.690727065,0.689702238,0.685613046,0.680077416,0.674144166,0.66758113,0.664071156,
Cote d'Ivoire,CIV,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,2.481563681,2.462518914,2.451027404,2.44514524,2.443980527,2.446322295,2.438210279,2.413279305,2.387888773,49.6897854
Cote d'Ivoire,CIV,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.01939411,1.011783789,1.009355039,1.011832921,1.019948149,1.030898665,1.035849725,1.031848617,1.024141135,
Cote d'Ivoire,CIV,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,1.852405004,1.845893413,1.85041557,1.868146386,1.902996285,1.955345037,2.017638299,2.083693323,2.152020637,
Cote d'Ivoire,CIV,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,3.507909347,3.58984572,3.668135763,3.742997946,3.814590023,3.882717125,3.941739884,3.996119246,4.056165177,53.149
Cote d'Ivoire,CIV,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.915589151,5.949339893,5.958207272,5.928399248,5.873709408,5.80480102,5.719439386,5.617092268,5.506627592,1.46241613
Cote d'Ivoire,CIV,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,7.409675801,7.401250698,7.437413032,7.509992935,7.573023197,7.596514711,7.618935176,7.664846674,7.742028635,
Cote d'Ivoire,CIV,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.71665407,54.00199968,54.28584485,54.56063081,54.85170357,55.16207809,55.48079305,55.79898122,56.12815165,50.45895419
Cote d'Ivoire,CIV,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,53.72374914,53.99566992,54.25927256,54.51021326,54.77750847,55.06501895,55.36238267,55.66114862,55.97608744,28873034
Cote d'Ivoire,CIV,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,12.87652059,12.87357399,12.8561323,12.82393026,12.77491349,12.72263412,12.67781581,12.63391435,12.56924274,72.81790015
Cote d'Ivoire,CIV,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,43.88769386,43.61704864,43.33856049,43.06141068,42.76144158,42.43694371,42.11037491,41.79793079,41.47590907,0.296358076
Cote d'Ivoire,CIV,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,43.9688475,43.70707698,43.44246164,43.18063911,42.8940894,42.58035944,42.25879133,41.94616241,41.61976655,0.668664924
Cote d'Ivoire,CIV,Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,,,,,,,,20.5,,2.381754147
Cote d'Ivoire,CIV,Wanted fertility rate (births per woman),SP.DYN.WFRT,,,,,,,,3.9,,1.019305951
Cote d'Ivoire,CIV,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,56.234,56.677,57.13,57.348,57.846,58.162,57.86,57.4,57.686,2.221252738
Cote d'Ivoire,CIV,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,64.7,62.9,61.5,60,58.5,56.7,55.3,53.8,52.4,4.114233816
Cote d'Ivoire,CIV,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.847,9.543,9.374,9.17,8.961,8.728,8.817,9.001,8.843,5.42657916
Cote d'Ivoire,CIV,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,112.712,112.919,112.076,111.545,109.253,107.17,105.891,104.968,103.293,7.861720522
Cote d'Ivoire,CIV,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,,34.1,35.7,37,38.6,40.6,42.8,44.2,,56.47318284
Cote d'Ivoire,CIV,Refugee population by country or territory of origin,SM.POP.REFG.OR,71956,71107,46811,40009,38316,39351,37525,39940,25148,56.31383943
Cote d'Ivoire,CIV,"Children in employment, wage workers, male (% of male children in employment, ages 7-14)",SL.WAG.0714.MA.ZS,,,,,,,,,,12.47333127
Cote d'Ivoire,CIV,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,2.751,2.147,1.564,2.851,2.411,1.943,2.111,2.122,1.957,41.12258589
Cote d'Ivoire,CIV,"Share of youth not in education, employment or training, total (% of youth population)",SL.UEM.NEET.ZS,,,25.759,34.827,,21.917,,,18.777,41.25903571
